plot,plot_2,loc,size,RO,BO,WO,CO
5 30,5_30,E5,3,0,0,0,0
5 30,5_30,E10,1,1,0,0,0
5 30,5_30,E10,2,0,0,0,0
5 30,5_30,E10,3,0,0,0,0
5 30,5_30,S5,1,0,0,1,0
5 30,5_30,S5,2,0,0,0,0
5 30,5_30,S5,3,0,0,0,0
5 30,5_30,S10,1,0,0,1,0
5 30,5_30,S10,2,0,0,0,0
5 30,5_30,S10,3,0,0,0,0
5 30,5_30,W5,1,1,0,0,0
5 30,5_30,W5,2,0,0,0,0
5 30,5_30,W5,3,0,0,0,0
5 30,5_30,W10,1,0,0,0,0
5 30,5_30,W10,2,0,1,1,0
5 30,5_30,W10,3,0,0,0,0
5 32,5_32,N5,1,0,0,0,0
5 32,5_32,N5,2,0,0,0,0
5 32,5_32,N5,3,0,0,0,0
5 32,5_32,N10,1,1,1,0,0
5 32,5_32,N10,2,0,0,0,0
5 32,5_32,N10,3,0,0,0,0
5 32,5_32,E5,1,0,0,0,0
5 32,5_32,E5,2,0,0,0,0
5 32,5_32,E5,3,0,0,0,0
5 32,5_32,E10,1,0,0,0,0
5 32,5_32,E10,2,0,0,0,0
5 32,5_32,E10,3,0,0,0,0
5 32,5_32,S5,1,0,1,0,0
5 32,5_32,S5,2,0,0,0,0
5 32,5_32,S5,3,0,0,0,0
5 32,5_32,S10,1,1,1,0,0
5 32,5_32,S10,2,0,0,0,0
5 32,5_32,S10,3,0,0,0,0
5 32,5_32,W5,1,0,1,0,0
5 32,5_32,W5,2,0,0,0,0
5 32,5_32,W5,3,1,0,0,0
5 32,5_32,W10,1,0,1,0,0
5 32,5_32,W10,2,0,0,0,0
5 32,5_32,W10,3,0,0,0,0
5 38,5_38,N5,1,1,0,0,0
5 38,5_38,N5,2,0,0,0,0
5 38,5_38,N5,3,0,0,0,0
5 38,5_38,N10,1,1,0,1,0
5 38,5_38,N10,2,0,0,0,0
5 38,5_38,N10,3,0,0,0,0
5 38,5_38,E5,1,1,0,0,0
5 38,5_38,E5,2,0,0,0,0
5 38,5_38,E5,3,0,0,0,0
5 38,5_38,E10,1,1,0,1,0
5 38,5_38,E10,2,0,0,0,0
5 38,5_38,E10,3,0,0,0,0
5 38,5_38,S5,1,0,0,0,0
5 38,5_38,S5,2,0,0,0,0
5 38,5_38,S5,3,0,0,0,0
5 38,5_38,S10,1,0,1,0,0
5 38,5_38,S10,2,0,0,0,0
5 38,5_38,S10,3,0,0,0,0
5 38,5_38,W5,1,0,1,0,0
5 38,5_38,W5,2,0,0,0,0
5 38,5_38,W5,3,0,0,0,0
5 38,5_38,W10,1,1,1,0,0
5 38,5_38,W10,2,1,0,0,0
5 38,5_38,W10,3,0,0,0,0
5 54,5_54,N5,1,1,0,0,0
5 54,5_54,N5,2,0,0,0,0
5 54,5_54,N5,3,0,0,0,0
5 54,5_54,N10,1,1,0,0,0
5 54,5_54,N10,2,0,0,0,0
5 54,5_54,N10,3,0,0,1,0
5 54,5_54,E5,1,0,0,0,1
5 54,5_54,E5,2,0,0,0,0
5 54,5_54,E5,3,0,0,0,0
5 54,5_54,E10,1,1,0,0,0
5 54,5_54,E10,2,0,0,0,0
5 54,5_54,E10,3,0,0,0,0
5 54,5_54,S5,1,1,0,0,1
5 54,5_54,S5,2,0,0,0,0
5 54,5_54,S5,3,0,0,0,0
5 54,5_54,S10,1,1,0,0,0
5 54,5_54,S10,2,0,0,0,0
5 54,5_54,S10,3,0,0,0,0
5 54,5_54,W5,1,1,0,0,0
5 54,5_54,W5,2,0,0,1,0
5 54,5_54,W5,3,0,0,0,0
5 54,5_54,W10,1,1,0,0,0
5 54,5_54,W10,2,0,0,1,0
5 54,5_54,W10,3,0,0,0,0
5 55,5_55,N5,1,1,0,0,0
5 55,5_55,N5,2,0,0,0,0
5 55,5_55,N5,3,0,0,0,0
5 55,5_55,N10,1,1,0,0,0
5 55,5_55,N10,2,0,0,0,0
5 55,5_55,N10,3,0,0,0,0
5 55,5_55,E5,1,1,1,0,0
5 55,5_55,E5,2,0,0,0,0
5 55,5_55,E5,3,0,0,0,0
5 55,5_55,E10,1,1,0,1,0
5 55,5_55,E10,2,0,0,0,0
5 55,5_55,E10,3,0,0,0,0
5 55,5_55,S5,1,1,0,0,0
5 55,5_55,S5,2,0,0,0,0
5 55,5_55,S5,3,0,0,0,0
5 55,5_55,S10,1,1,1,0,0
5 55,5_55,S10,2,0,0,0,0
5 55,5_55,S10,3,0,0,0,0
5 55,5_55,W5,1,1,0,0,0
5 55,5_55,W5,2,0,0,0,0
5 55,5_55,W5,3,0,0,0,0
5 55,5_55,W10,1,1,0,0,0
5 55,5_55,W10,2,0,0,0,0
5 55,5_55,W10,3,0,0,0,0
5 56,5_56,N5,1,1,0,0,0
5 56,5_56,N5,2,0,0,0,0
5 56,5_56,N5,3,0,0,1,0
5 56,5_56,N10,1,1,0,0,0
5 56,5_56,N10,2,0,0,0,0
5 56,5_56,N10,3,0,0,0,0
5 56,5_56,E5,1,0,0,0,0
5 56,5_56,E5,2,0,0,0,0
5 56,5_56,E5,3,0,0,0,0
5 56,5_56,E10,1,0,0,0,0
5 56,5_56,E10,2,0,0,0,0
5 56,5_56,E10,3,0,0,0,0
5 56,5_56,S5,1,1,0,1,0
5 56,5_56,S5,2,0,0,0,0
5 56,5_56,S5,3,0,0,0,0
5 56,5_56,S10,1,0,0,1,0
5 56,5_56,S10,2,0,0,0,0
5 56,5_56,S10,3,0,0,0,0
5 56,5_56,W5,1,0,0,1,0
5 56,5_56,W5,2,0,0,0,0
5 56,5_56,W5,3,0,0,0,0
5 56,5_56,W10,1,1,0,1,0
5 56,5_56,W10,2,1,0,0,0
5 56,5_56,W10,3,0,0,0,0
5 58,5_58,N5,1,1,1,1,0
5 58,5_58,N5,2,0,0,0,0
5 58,5_58,N5,3,0,0,0,0
5 58,5_58,N10,1,0,0,1,0
5 58,5_58,N10,2,0,0,1,0
5 58,5_58,N10,3,0,0,0,0
5 58,5_58,E5,1,0,1,0,0
5 58,5_58,E5,2,0,0,0,0
5 58,5_58,E5,3,0,0,0,0
5 58,5_58,E10,1,1,1,1,0
5 58,5_58,E10,2,0,0,0,0
5 58,5_58,E10,3,0,0,1,0
5 58,5_58,S5,1,0,0,0,0
5 58,5_58,S5,2,0,0,0,0
5 58,5_58,S5,3,0,0,1,0
5 58,5_58,S10,1,1,1,0,0
5 58,5_58,S10,2,0,0,1,0
5 58,5_58,S10,3,0,0,0,0
5 58,5_58,W5,1,1,1,0,0
5 58,5_58,W5,2,0,0,0,0
5 58,5_58,W5,3,0,0,0,0
5 58,5_58,W10,1,1,1,0,0
5 58,5_58,W10,2,0,0,0,0
5 58,5_58,W10,3,0,0,0,0
5 59,5_59,N5,1,1,0,0,0
5 59,5_59,N5,2,0,0,0,0
5 59,5_59,N5,3,0,0,0,0
5 59,5_59,N10,1,1,0,0,0
5 59,5_59,N10,2,0,0,0,0
5 59,5_59,N10,3,0,0,0,0
5 59,5_59,E5,1,1,0,0,0
5 59,5_59,E5,2,0,0,0,0
5 59,5_59,E5,3,0,0,0,0
5 59,5_59,E10,1,1,0,0,0
5 59,5_59,E10,2,0,0,0,0
5 59,5_59,E10,3,0,0,0,0
5 59,5_59,S5,1,1,0,0,0
5 59,5_59,S5,2,0,0,0,0
5 59,5_59,S5,3,0,0,0,0
5 59,5_59,S10,1,1,0,0,0
5 59,5_59,S10,2,0,0,0,0
5 59,5_59,S10,3,0,0,0,0
5 59,5_59,W5,1,0,0,0,0
5 59,5_59,W5,2,0,0,0,0
5 59,5_59,W5,3,0,0,0,0
5 59,5_59,W10,1,1,0,0,0
5 59,5_59,W10,2,0,0,0,0
5 59,5_59,W10,3,0,0,0,0
5 64,5_64,N5,1,0,0,0,0
5 64,5_64,N5,2,1,0,0,0
5 64,5_64,N5,3,0,0,0,0
5 64,5_64,N10,1,1,0,0,0
5 64,5_64,N10,2,0,0,0,0
5 64,5_64,N10,3,0,0,0,0
5 64,5_64,E5,1,1,0,0,0
5 64,5_64,E5,2,0,0,0,0
5 64,5_64,E5,3,0,0,0,0
5 64,5_64,E10,1,1,0,1,0
5 64,5_64,E10,2,0,0,0,0
5 64,5_64,E10,3,0,0,0,0
5 64,5_64,S5,1,1,0,1,0
5 64,5_64,S5,2,0,0,0,0
5 64,5_64,S5,3,0,0,0,0
5 64,5_64,S10,1,0,0,1,0
5 64,5_64,S10,2,0,0,0,0
5 64,5_64,S10,3,0,0,0,0
5 64,5_64,W5,1,1,0,1,0
5 64,5_64,W5,2,0,0,0,0
5 64,5_64,W5,3,0,0,0,0
5 64,5_64,W10,1,0,0,1,0
5 64,5_64,W10,2,0,0,0,0
5 64,5_64,W10,3,0,0,0,0
5 65,5_65,N5,1,1,1,0,0
5 65,5_65,N5,2,0,0,0,0
5 65,5_65,N5,3,0,0,0,0
5 65,5_65,N10,1,1,0,1,0
5 65,5_65,N10,2,0,0,0,0
5 65,5_65,N10,3,0,0,0,0
5 65,5_65,E5,1,1,0,0,0
5 65,5_65,E5,2,0,0,0,0
5 65,5_65,E5,3,0,0,0,0
5 65,5_65,E10,1,1,1,0,0
5 65,5_65,E10,2,0,0,0,0
5 65,5_65,E10,3,0,0,0,0
5 65,5_65,S5,1,1,0,0,0
5 65,5_65,S5,2,0,0,0,0
5 65,5_65,S5,3,0,0,0,0
5 65,5_65,S10,1,1,0,0,0
5 65,5_65,S10,2,0,0,0,0
5 65,5_65,S10,3,0,0,0,0
5 65,5_65,W5,1,1,0,0,0
5 65,5_65,W5,2,0,0,0,0
5 65,5_65,W5,3,0,0,0,0
5 65,5_65,W10,1,1,0,0,0
5 65,5_65,W10,2,0,0,0,0
5 65,5_65,W10,3,0,0,0,0
5 75,5_75,N5,1,0,0,0,0
5 75,5_75,N5,2,0,0,0,0
5 75,5_75,N5,3,0,0,0,0
5 75,5_75,N10,1,0,0,0,0
5 75,5_75,N10,2,0,0,0,0
5 75,5_75,N10,3,1,0,0,0
5 75,5_75,E5,1,0,0,0,0
5 75,5_75,E5,2,0,0,0,0
5 75,5_75,E5,3,0,0,0,0
5 75,5_75,E10,1,0,0,0,0
5 75,5_75,E10,2,0,0,0,0
5 75,5_75,E10,3,0,0,0,0
5 75,5_75,S5,1,0,0,0,0
5 75,5_75,S5,2,0,0,0,0
5 75,5_75,S5,3,0,0,0,0
5 75,5_75,S10,1,0,0,0,0
5 75,5_75,S10,2,0,0,0,0
5 75,5_75,S10,3,0,0,0,0
5 75,5_75,W5,1,1,0,0,0
5 75,5_75,W5,2,0,0,0,0
5 75,5_75,W5,3,0,0,0,0
5 75,5_75,W10,1,0,0,0,0
5 75,5_75,W10,2,0,0,0,0
5 75,5_75,W10,3,0,0,0,0
5 77,5_77,N5,1,0,0,0,0
5 77,5_77,N5,2,0,0,0,0
5 77,5_77,N5,3,0,0,0,0
5 77,5_77,N10,1,0,0,0,0
5 77,5_77,N10,2,0,0,0,0
5 77,5_77,N10,3,0,0,0,0
5 77,5_77,E5,1,0,0,0,0
5 77,5_77,E5,2,0,0,0,0
5 77,5_77,E5,3,0,0,0,0
5 77,5_77,E10,1,1,0,0,0
5 77,5_77,E10,2,0,0,0,0
5 77,5_77,E10,3,0,0,0,0
5 77,5_77,S5,1,0,0,0,0
5 77,5_77,S5,2,0,0,0,0
5 77,5_77,S5,3,0,0,0,0
5 77,5_77,S10,1,1,0,0,0
5 77,5_77,S10,2,0,0,0,0
5 77,5_77,S10,3,0,0,0,0
5 77,5_77,W5,1,1,0,0,0
5 77,5_77,W5,2,0,0,0,0
5 77,5_77,W5,3,0,0,0,0
5 77,5_77,W10,1,0,0,0,0
5 77,5_77,W10,2,0,0,0,0
5 77,5_77,W10,3,0,0,0,0
5 81,5_81,N5,1,1,0,0,0
5 81,5_81,N5,2,0,0,0,0
5 81,5_81,N5,3,0,0,0,0
5 81,5_81,N10,1,1,1,0,0
5 81,5_81,N10,2,0,0,0,0
5 81,5_81,N10,3,0,0,0,0
5 81,5_81,E5,1,1,0,0,0
5 81,5_81,E5,2,0,0,0,0
5 81,5_81,E5,3,0,0,0,0
5 81,5_81,E10,1,1,0,0,0
5 81,5_81,E10,2,0,0,0,0
5 81,5_81,E10,3,0,0,0,0
5 81,5_81,S5,1,1,0,0,0
5 81,5_81,S5,2,0,0,0,0
5 81,5_81,S5,3,0,0,0,0
5 81,5_81,S10,1,1,0,0,0
5 81,5_81,S10,2,0,0,0,0
5 81,5_81,S10,3,0,0,0,0
5 81,5_81,W5,1,1,0,0,0
5 81,5_81,W5,2,0,0,0,0
5 81,5_81,W5,3,0,0,0,0
5 81,5_81,W10,1,1,0,0,0
5 81,5_81,W10,2,0,0,0,0
5 81,5_81,W10,3,0,0,0,0
5 85,5_85,N5,1,1,1,1,0
5 85,5_85,N5,2,0,0,0,0
5 85,5_85,N5,3,0,0,0,0
5 85,5_85,N10,1,1,0,0,0
5 85,5_85,N10,2,0,0,0,0
5 85,5_85,N10,3,0,0,0,0
5 85,5_85,E5,1,1,0,0,0
5 85,5_85,E5,2,0,0,0,0
5 85,5_85,E5,3,0,0,0,0
5 85,5_85,E10,1,1,0,0,0
5 85,5_85,E10,2,0,0,0,0
5 85,5_85,E10,3,0,0,0,0
5 85,5_85,S5,1,1,1,0,0
5 85,5_85,S5,2,0,0,0,0
5 85,5_85,S5,3,0,0,0,0
5 85,5_85,S10,1,1,0,0,0
5 85,5_85,S10,2,0,0,0,0
5 85,5_85,S10,3,0,0,0,0
5 85,5_85,W5,1,1,0,0,0
5 85,5_85,W5,2,0,0,0,0
5 85,5_85,W5,3,0,0,0,0
5 85,5_85,W10,1,1,0,0,0
5 85,5_85,W10,2,0,0,0,0
5 85,5_85,W10,3,0,0,0,0
5 86,5_86,N5,1,0,0,0,0
5 86,5_86,N5,2,1,0,0,0
5 86,5_86,N5,3,0,0,1,0
5 86,5_86,N10,1,1,0,1,0
5 86,5_86,N10,2,0,0,0,0
5 86,5_86,N10,3,0,0,0,0
5 86,5_86,E5,1,1,0,0,0
5 86,5_86,E5,2,0,0,0,0
5 86,5_86,E5,3,0,0,0,0
5 86,5_86,E10,1,0,0,0,0
5 86,5_86,E10,2,1,0,0,0
5 86,5_86,E10,3,0,0,0,0
5 86,5_86,S5,1,1,0,0,0
5 86,5_86,S5,2,1,0,1,0
5 86,5_86,S5,3,0,0,0,0
5 86,5_86,S10,1,1,0,0,0
5 86,5_86,S10,2,0,0,0,0
5 86,5_86,S10,3,0,0,0,0
5 86,5_86,W5,1,1,0,0,0
5 86,5_86,W5,2,0,0,0,0
5 86,5_86,W5,3,1,0,0,0
5 86,5_86,W10,1,1,0,0,0
5 86,5_86,W10,2,0,0,0,0
5 86,5_86,W10,3,0,0,0,0
5 87,5_87,N5,1,1,0,0,0
5 87,5_87,N5,2,0,0,0,0
5 87,5_87,N5,3,0,0,0,0
5 87,5_87,N10,1,0,0,0,0
5 87,5_87,N10,2,0,0,0,0
5 87,5_87,N10,3,0,0,0,0
5 87,5_87,E5,1,0,1,0,0
5 87,5_87,E5,2,0,0,0,0
5 87,5_87,E5,3,0,0,0,0
5 87,5_87,E10,1,0,0,0,0
5 87,5_87,E10,2,0,0,0,0
5 87,5_87,E10,3,0,0,0,0
5 87,5_87,S5,1,0,0,0,0
5 87,5_87,S5,2,0,0,0,0
5 87,5_87,S5,3,0,0,0,0
5 87,5_87,S10,1,0,0,0,0
5 87,5_87,S10,2,0,0,0,0
5 87,5_87,S10,3,0,0,0,0
5 87,5_87,W5,1,0,0,0,0
5 87,5_87,W5,2,0,0,0,0
5 87,5_87,W5,3,0,0,0,0
5 87,5_87,W10,1,0,0,0,0
5 87,5_87,W10,2,0,0,0,0
5 88,5_88,W10,3,0,0,1,0
5 88,5_88,N5,2,0,0,0,0
5 88,5_88,N5,3,0,0,0,0
5 88,5_88,N10,1,0,0,0,0
5 88,5_88,N10,2,0,0,0,0
5 88,5_88,N10,3,0,0,0,0
5 88,5_88,E5,1,0,0,0,0
5 88,5_88,E5,2,0,0,0,0
5 88,5_88,E5,3,0,0,0,0
5 88,5_88,E10,1,0,0,0,0
5 88,5_88,E10,2,0,0,0,0
5 88,5_88,E10,3,0,0,0,0
5 88,5_88,S5,1,1,0,1,0
5 88,5_88,S5,2,0,0,0,0
5 88,5_88,S5,3,0,0,0,0
5 88,5_88,S10,1,1,0,0,0
5 88,5_88,S10,2,0,0,0,0
5 88,5_88,S10,3,0,0,0,0
5 88,5_88,W5,1,0,0,1,0
5 88,5_88,W5,2,0,0,0,0
5 88,5_88,W5,3,0,0,0,0
5 88,5_88,W10,1,0,0,0,0
5 88,5_88,W10,2,0,0,0,0
5 88,5_88,W10,3,0,0,0,0
5 90,5_90,N5,1,1,0,0,0
5 90,5_90,N5,2,0,0,0,0
5 90,5_90,N5,3,0,0,0,0
5 90,5_90,N10,1,0,0,0,0
5 90,5_90,N10,2,0,0,0,0
5 90,5_90,N10,3,0,0,0,0
5 90,5_90,E5,1,1,0,0,0
5 90,5_90,E5,2,0,0,0,0
5 90,5_90,E5,3,0,0,0,0
5 90,5_90,E10,1,1,0,0,0
5 90,5_90,E10,2,1,0,0,0
5 90,5_90,E10,3,1,0,0,0
5 90,5_90,S5,1,1,1,0,0
5 90,5_90,S5,2,0,0,0,0
5 90,5_90,S5,3,0,0,0,0
5 90,5_90,S10,1,1,0,1,0
5 90,5_90,S10,2,1,0,0,0
5 90,5_90,S10,3,0,0,0,0
5 90,5_90,W5,1,1,0,0,0
5 90,5_90,W5,2,0,0,0,0
5 90,5_90,W5,3,0,0,0,0
5 90,5_90,W10,1,1,0,0,0
5 90,5_90,W10,2,0,0,0,0
5 90,5_90,W10,3,0,0,0,0
5 91,5_91,N5,1,1,0,1,0
5 91,5_91,N5,2,0,0,1,0
5 91,5_91,N5,3,0,0,0,0
5 91,5_91,N10,1,1,0,0,0
5 91,5_91,N10,2,0,0,0,0
5 91,5_91,N10,3,0,0,0,0
5 91,5_91,E5,1,0,0,0,0
5 91,5_91,E5,2,0,0,0,0
5 91,5_91,E5,3,0,0,0,0
5 91,5_91,E10,1,0,0,0,0
5 91,5_91,E10,2,0,0,0,0
5 91,5_91,E10,3,0,0,0,0
5 91,5_91,S5,1,0,0,0,0
5 91,5_91,S5,2,0,0,0,0
5 91,5_91,S5,3,0,0,0,0
5 91,5_91,S10,1,1,0,0,0
5 91,5_91,S10,2,0,0,0,0
5 91,5_91,S10,3,0,0,0,0
5 91,5_91,W5,1,1,0,1,0
5 91,5_91,W5,2,0,0,0,0
5 91,5_91,W5,3,0,0,0,0
5 91,5_91,W10,1,1,0,0,0
5 91,5_91,W10,2,0,0,1,0
5 91,5_91,W10,3,0,0,0,0
5 92,5_92,N5,1,1,0,0,0
5 92,5_92,N5,2,0,0,0,0
5 92,5_92,N5,3,0,0,0,0
5 92,5_92,N10,1,1,0,0,0
5 92,5_92,N10,2,0,0,0,0
5 92,5_92,N10,3,0,0,0,0
5 92,5_92,E5,1,1,0,0,0
5 92,5_92,E5,2,0,0,0,0
5 92,5_92,E5,3,0,0,0,0
5 92,5_92,E10,1,1,0,0,0
5 92,5_92,E10,2,0,0,0,0
5 92,5_92,E10,3,0,0,0,0
5 92,5_92,S5,1,1,0,0,0
5 92,5_92,S5,2,0,0,0,0
5 92,5_92,S5,3,0,0,0,0
5 92,5_92,S10,1,1,0,0,0
5 92,5_92,S10,2,0,0,0,0
5 92,5_92,S10,3,0,0,0,0
5 92,5_92,W5,1,1,0,0,0
5 92,5_92,W5,2,0,0,0,0
5 92,5_92,W5,3,0,0,0,0
5 92,5_92,W10,1,1,0,0,0
5 92,5_92,W10,2,0,0,0,0
5 92,5_92,W10,3,0,0,0,0
5 97,5_97,N5,1,0,0,0,0
5 97,5_97,N5,2,0,0,0,0
5 97,5_97,N5,3,0,0,0,0
5 97,5_97,N10,1,0,0,0,0
5 97,5_97,N10,2,0,0,0,0
5 97,5_97,N10,3,0,0,0,0
5 97,5_97,E5,1,0,0,1,0
5 97,5_97,E5,2,0,0,0,0
5 97,5_97,E5,3,0,0,0,0
5 97,5_97,E10,1,0,0,0,0
5 97,5_97,E10,2,0,0,0,0
5 97,5_97,E10,3,0,0,0,0
5 97,5_97,S5,1,0,0,1,0
5 97,5_97,S5,2,0,0,0,0
5 97,5_97,S5,3,0,0,0,0
5 97,5_97,S10,1,0,0,0,0
5 97,5_97,S10,2,0,0,0,0
5 97,5_97,S10,3,0,0,0,0
5 97,5_97,W5,1,0,1,0,0
5 97,5_97,W5,2,0,0,0,0
5 97,5_97,W5,3,0,0,0,0
5 97,5_97,W10,1,0,0,1,0
5 97,5_97,W10,2,0,0,0,0
5 97,5_97,W10,3,0,0,0,0
5 98,5_98,N5,1,1,0,0,0
5 98,5_98,N5,2,0,0,0,0
5 98,5_98,N5,3,0,0,0,0
5 98,5_98,N10,1,1,1,0,0
5 98,5_98,N10,2,0,0,0,0
5 98,5_98,N10,3,0,0,0,0
5 98,5_98,E5,1,1,1,0,0
5 98,5_98,E5,2,0,0,0,0
5 98,5_98,E5,3,0,0,0,0
5 98,5_98,E10,1,1,0,0,0
5 98,5_98,E10,2,0,0,0,0
5 98,5_98,E10,3,0,0,0,0
5 98,5_98,S5,1,1,0,0,0
5 98,5_98,S5,2,1,0,0,0
5 98,5_98,S5,3,1,0,0,0
5 98,5_98,S10,1,1,0,0,0
5 98,5_98,S10,2,0,0,0,0
5 98,5_98,S10,3,0,0,1,0
5 98,5_98,W5,1,1,0,0,0
5 98,5_98,W5,2,0,0,0,0
5 98,5_98,W5,3,0,0,0,0
5 98,5_98,W10,1,1,0,0,0
5 98,5_98,W10,2,0,0,0,0
5 98,5_98,W10,3,0,0,0,0
6 01,6_01,N5,1,1,0,0,0
6 01,6_01,N5,2,0,0,0,0
6 01,6_01,N5,3,0,0,0,0
6 01,6_01,N10,1,1,0,0,0
6 01,6_01,N10,2,0,0,0,0
6 01,6_01,N10,3,0,0,0,0
6 01,6_01,E5,1,1,1,0,0
6 01,6_01,E5,2,0,0,0,0
6 01,6_01,E5,3,0,0,0,0
6 01,6_01,E10,1,0,0,0,0
6 01,6_01,E10,2,0,0,0,0
6 01,6_01,E10,3,0,0,0,0
6 01,6_01,S5,1,1,0,1,0
6 01,6_01,S5,2,0,0,0,0
6 01,6_01,S5,3,0,0,0,0
6 01,6_01,S10,1,1,0,0,0
6 01,6_01,S10,2,0,0,0,0
6 01,6_01,S10,3,0,0,0,0
6 01,6_01,W5,1,1,0,0,0
6 01,6_01,W5,2,0,0,0,0
6 01,6_01,W5,3,0,0,0,0
6 01,6_01,W10,1,1,0,0,0
6 01,6_01,W10,2,0,0,0,0
6 01,6_01,W10,3,0,0,0,0
6 03,6_03,N5,1,1,0,0,0
6 03,6_03,N5,2,0,0,0,0
6 03,6_03,N5,3,0,0,0,0
6 03,6_03,N10,1,1,0,0,0
6 03,6_03,N10,2,0,0,0,0
6 03,6_03,N10,3,0,0,0,0
6 03,6_03,E5,1,0,0,0,0
6 03,6_03,E5,2,0,0,0,0
6 03,6_03,E5,3,0,0,0,0
6 03,6_03,E10,1,1,0,0,0
6 03,6_03,E10,2,0,0,0,0
6 03,6_03,E10,3,0,0,0,0
6 03,6_03,S5,1,0,0,0,0
6 03,6_03,S5,2,0,0,0,0
6 03,6_03,S5,3,0,0,0,0
6 03,6_03,S10,1,0,0,0,0
6 03,6_03,S10,2,0,0,0,0
6 03,6_03,S10,3,0,0,0,0
6 03,6_03,W5,1,1,0,0,0
6 03,6_03,W5,2,0,0,0,0
6 03,6_03,W5,3,0,0,0,0
6 03,6_03,W10,1,1,0,0,0
6 03,6_03,W10,2,0,0,0,0
6 03,6_03,W10,3,0,0,0,0
6 04,6_04,N5,1,1,0,0,0
6 04,6_04,N5,2,0,0,0,0
6 04,6_04,N5,3,0,0,0,0
6 04,6_04,N10,1,1,0,0,0
6 04,6_04,N10,2,1,0,0,0
6 04,6_04,N10,3,0,0,0,0
6 04,6_04,E5,1,1,0,0,0
6 04,6_04,E5,2,0,0,0,0
6 04,6_04,E5,3,0,0,0,0
6 04,6_04,E10,1,1,0,0,0
6 04,6_04,E10,2,0,0,0,0
6 04,6_04,E10,3,0,0,0,0
6 04,6_04,S5,1,1,1,0,0
6 04,6_04,S5,2,0,0,0,0
6 04,6_04,S5,3,0,0,0,0
6 04,6_04,S10,1,1,0,0,0
6 04,6_04,S10,2,0,0,0,0
6 04,6_04,S10,3,0,0,0,0
6 04,6_04,W5,1,0,0,0,0
6 04,6_04,W5,2,0,0,0,0
6 04,6_04,W5,3,0,0,0,0
6 04,6_04,W10,1,1,0,0,0
6 04,6_04,W10,2,0,0,0,0
6 04,6_04,W10,3,0,0,0,0
6 05,6_05,N5,1,1,0,0,0
6 05,6_05,N5,2,0,0,0,0
6 05,6_05,N5,3,0,0,0,0
6 05,6_05,N10,1,1,0,0,0
6 05,6_05,N10,2,0,0,0,0
6 05,6_05,N10,3,0,0,0,0
6 05,6_05,E5,1,1,0,0,0
6 05,6_05,E5,2,0,0,0,0
6 05,6_05,E5,3,0,0,0,0
6 05,6_05,E10,1,0,0,0,0
6 05,6_05,E10,2,0,0,0,0
6 05,6_05,E10,3,0,0,0,0
6 05,6_05,S5,1,1,1,0,0
6 05,6_05,S5,2,0,0,0,0
6 05,6_05,S5,3,0,0,0,0
6 05,6_05,S10,1,1,0,0,0
6 05,6_05,S10,2,0,0,0,0
6 05,6_05,S10,3,0,0,0,0
6 05,6_05,W5,1,0,0,0,0
6 05,6_05,W5,2,0,0,0,0
6 05,6_05,W5,3,0,0,0,0
6 05,6_05,W10,1,1,0,0,0
6 05,6_05,W10,2,0,0,0,0
6 05,6_05,W10,3,0,0,0,0
6 08,6_08,N5,1,1,0,0,0
6 08,6_08,N5,2,0,0,0,0
6 08,6_08,N5,3,0,0,0,0
6 08,6_08,N10,1,0,0,0,0
6 08,6_08,N10,2,0,0,0,0
6 08,6_08,N10,3,0,0,0,0
6 08,6_08,E5,1,1,0,0,0
6 08,6_08,E5,2,0,0,0,0
6 08,6_08,E5,3,0,0,0,0
6 08,6_08,E10,1,1,0,0,0
6 08,6_08,E10,2,0,0,0,0
6 08,6_08,E10,3,0,0,0,0
6 08,6_08,S5,1,1,0,1,0
6 08,6_08,S5,2,0,0,0,0
6 08,6_08,S5,3,0,0,0,0
6 08,6_08,S10,1,1,0,1,0
6 08,6_08,S10,2,0,0,1,0
6 08,6_08,S10,3,0,0,0,0
6 08,6_08,W5,1,1,0,0,0
6 08,6_08,W5,2,0,0,0,0
6 08,6_08,W5,3,0,0,0,0
6 08,6_08,W10,1,1,0,0,0
6 08,6_08,W10,2,1,0,0,0
6 08,6_08,W10,3,0,0,0,0
6 11,6_11,N5,1,1,0,1,0
6 11,6_11,N5,2,0,0,0,0
6 11,6_11,N5,3,0,0,0,0
6 11,6_11,N10,1,1,0,0,0
6 11,6_11,N10,2,1,0,0,0
6 11,6_11,N10,3,0,0,1,0
6 11,6_11,E5,1,1,0,0,0
6 11,6_11,E5,2,0,0,0,0
6 11,6_11,E5,3,0,0,0,0
6 11,6_11,E10,1,1,0,0,0
6 11,6_11,E10,2,0,0,0,0
6 11,6_11,E10,3,0,0,0,0
6 11,6_11,S5,1,0,0,0,0
6 11,6_11,S5,2,0,0,0,0
6 11,6_11,S5,3,0,0,0,0
6 11,6_11,S10,1,1,0,0,0
6 11,6_11,S10,2,0,0,0,0
6 11,6_11,S10,3,0,0,0,0
6 11,6_11,W5,1,1,0,0,0
6 11,6_11,W5,2,0,0,0,0
6 11,6_11,W5,3,0,0,0,0
6 11,6_11,W10,1,1,0,0,0
6 11,6_11,W10,2,0,0,0,0
6 11,6_11,W10,3,0,0,0,0
6 12,6_12,N5,1,1,0,0,0
6 12,6_12,N5,2,0,0,0,0
