system:index,1995-05-01_score_mean,1995-06-01_score_mean,1995-07-01_score_mean,1995-08-01_score_mean,1995-09-01_score_mean,1996-05-01_score_mean,1996-06-01_score_mean,1996-07-01_score_mean,1996-08-01_score_mean,1996-09-01_score_mean,1997-05-01_score_mean,1997-06-01_score_mean,1997-07-01_score_mean,1997-08-01_score_mean,1997-09-01_score_mean,1998-05-01_score_mean,1998-06-01_score_mean,1998-07-01_score_mean,1998-08-01_score_mean,1998-09-01_score_mean,1999-05-01_score_mean,1999-06-01_score_mean,1999-07-01_score_mean,1999-08-01_score_mean,1999-09-01_score_mean,2000-05-01_score_mean,2000-06-01_score_mean,2000-07-01_score_mean,2000-08-01_score_mean,2000-09-01_score_mean,2001-05-01_score_mean,2001-06-01_score_mean,2001-07-01_score_mean,2001-08-01_score_mean,2001-09-01_score_mean,2002-05-01_score_mean,2002-06-01_score_mean,2002-07-01_score_mean,2002-08-01_score_mean,2002-09-01_score_mean,2003-05-01_score_mean,2003-06-01_score_mean,2003-07-01_score_mean,2003-08-01_score_mean,2003-09-01_score_mean,2004-05-01_score_mean,2004-06-01_score_mean,2004-07-01_score_mean,2004-08-01_score_mean,2004-09-01_score_mean,2005-05-01_score_mean,2005-06-01_score_mean,2005-07-01_score_mean,2005-08-01_score_mean,2005-09-01_score_mean,2006-05-01_score_mean,2006-06-01_score_mean,2006-07-01_score_mean,2006-08-01_score_mean,2006-09-01_score_mean,2007-05-01_score_mean,2007-06-01_score_mean,2007-07-01_score_mean,2007-08-01_score_mean,2007-09-01_score_mean,2008-05-01_score_mean,2008-06-01_score_mean,2008-07-01_score_mean,2008-08-01_score_mean,2008-09-01_score_mean,2009-05-01_score_mean,2009-06-01_score_mean,2009-07-01_score_mean,2009-08-01_score_mean,2009-09-01_score_mean,2010-05-01_score_mean,2010-06-01_score_mean,2010-07-01_score_mean,2010-08-01_score_mean,2010-09-01_score_mean,2011-05-01_score_mean,2011-06-01_score_mean,2011-07-01_score_mean,2011-08-01_score_mean,2011-09-01_score_mean,2012-05-01_score_mean,2012-06-01_score_mean,2012-07-01_score_mean,2012-08-01_score_mean,2012-09-01_score_mean,2013-05-01_score_mean,2013-06-01_score_mean,2013-07-01_score_mean,2013-08-01_score_mean,2013-09-01_score_mean,2014-05-01_score_mean,2014-06-01_score_mean,2014-07-01_score_mean,2014-08-01_score_mean,2014-09-01_score_mean,2015-05-01_score_mean,2015-06-01_score_mean,2015-07-01_score_mean,2015-08-01_score_mean,2015-09-01_score_mean,2016-05-01_score_mean,2016-06-01_score_mean,2016-07-01_score_mean,2016-08-01_score_mean,2016-09-01_score_mean,2017-05-01_score_mean,2017-06-01_score_mean,2017-07-01_score_mean,2017-08-01_score_mean,2017-09-01_score_mean,2018-05-01_score_mean,2018-06-01_score_mean,2018-07-01_score_mean,2018-08-01_score_mean,2018-09-01_score_mean,2019-05-01_score_mean,2019-06-01_score_mean,2019-07-01_score_mean,2019-08-01_score_mean,2019-09-01_score_mean,2020-05-01_score_mean,2020-06-01_score_mean,2020-07-01_score_mean,2020-08-01_score_mean,2020-09-01_score_mean,hotplot,id,.geo
70,-2.650696278,-0.224958226,0.117021441,0.558024287,-0.513378322,0.954127729,0.099091664,-0.544179976,0.073379412,0.538069248,,0.886478007,,,,0.598023951,,-0.056662507,-0.760621488,-0.044888876,-2.914894581,1.861517668,-0.107339017,0.275880605,-0.831306159,,,,-2.253369331,-0.486156225,0.400385886,0.844805956,0.700487256,,-0.076083295,-0.856763244,0.101819627,0.808279932,1.230742216,-0.266412377,,,0.376038879,0.085809335,,,,-0.058663357,-0.482364237,-0.157156259,-2.961820602,0.464117497,0.320927054,-0.378098756,-1.055807352,-1.616652369,-0.508360147,-0.788019121,-0.6510337,-1.313991904,-0.703227222,1.731577873,2.028848171,-0.02360199,-1.012351394,-0.075010031,2.734976053,0.118738145,1.469777822,0.106252775,2.9325459,2.539446354,0.582357049,0.433374912,-0.055232003,1.487047315,0.423958838,-0.030700043,0.364610612,-0.183049709,,0.088498905,0.016470302,,0.141031429,,-0.037965581,,,-0.23301743,-0.630216181,0.724672794,0.439251065,0.507188559,-0.045194689,-2.48640275,-3.078138351,0.789657116,1.22110033,0.816195607,-0.404562205,,0.652213335,1.025007367,0.765956402,1.269280195,-0.37055096,-0.896787763,-0.060278215,-0.413594484,-0.164235637,-0.515058041,-1.234561682,,-1.20276463,-0.0570242,-0.061440412,-0.283804685,-0.437060297,-0.613968194,-0.774486244,-0.018947037,0.081587054,0.179467663,0.289766431,-1.576175332,1.142783999,1.829438686,,0.131989062,4_64,115,"{""type"":""Point"",""coordinates"":[-72.32492908759289,42.41514758441934]}"
71,-2.870023966,0.380237281,-0.203547999,0.506861329,-0.636047602,0.466851175,0.172219947,-0.946591437,-0.331783861,0.02596092,,0.998592257,,,,0.143441185,,-0.037524834,-0.961109579,-0.418782294,,1.956616521,0.752886534,0.522661209,0.60325247,,,,0.163290739,-0.195549846,0.230146155,1.234747767,0.700060785,,0.589220285,-1.921284914,0.389570683,0.92567271,,-0.020740842,,,0.491688132,-0.16893132,,,,0.054365557,-0.591626525,-0.533679307,-2.925744295,0.085540049,-0.682820976,-3.203656435,-2.824501514,-1.66604805,-0.706582308,-0.795233786,-0.144850045,-1.615668535,-0.49449116,0.725954413,0.391317338,0.312167853,-0.527431369,0.147269115,0.344083965,0.826398432,0.717905402,0.971285403,2.799794436,2.599706888,0.751607597,0.787785888,0.775702417,1.793175101,0.94806993,0.918902159,1.241312027,0.691158354,,0.396049559,0.143910989,,1.046339989,,0.403161705,,1.040469646,0.464732081,-0.993169427,0.213320479,-0.274979055,0.273883462,-0.251011074,-2.809318066,-2.647387028,0.163295418,0.543740988,0.44384256,-1.597279072,,-0.077795289,0.634533942,-0.753232241,0.35138464,0.495575279,0.392150789,0.743988097,0.464535326,-0.741776526,-0.785128593,-1.088172674,,-1.159738779,0.414947152,0.066624165,0.157167748,-0.208195299,-0.353154272,0.124270879,1.111957908,0.402812302,0.461838484,0.435613751,-1.96721518,1.122930884,1.244184613,,0.047026597,4_67,116,"{""type"":""Point"",""coordinates"":[-72.32634708172789,42.41482207004243]}"
72,-2.169903517,-1.490786314,-0.562326133,-0.169356033,-0.421968043,0.950948834,0.488403738,-0.625137687,-0.015251246,0.135467395,,1.077030301,,,,1.021677136,,0.372992158,-0.363289744,-0.25503692,-1.214477181,1.525628209,0.253833443,0.285538375,-0.624281406,,,,-0.015676677,-1.025869727,0.044200838,1.106667519,1.101056218,,-0.12671265,-3.203318119,-0.069873102,-0.271372378,0.907540023,-1.42482543,,,0.996462882,0.016017895,,,-0.318652242,-0.476492196,-0.368750244,0.03547772,-3.360232353,0.87348789,0.313859224,-4.420947075,-0.655432642,-0.601502359,0.785040796,-0.415901721,-4.820166111,-0.903621435,1.59119463,0.972459853,1.402754664,0.807658255,-0.025580801,0.897544086,0.851257443,0.512255013,0.639240861,0.133304626,2.937291622,,0.97747457,1.38947928,-6.18E-04,1.760075092,-0.051323302,-0.272298008,-2.16806674,-1.428393483,-2.627332687,-0.772351384,-0.613776088,-1.965060115,-1.28665626,,0.191173866,,-0.478226602,0.073082209,-0.561136663,0.143628329,0.133552447,0.266020715,0.082572512,-1.872687817,0.311292708,-0.326547891,0.9049775,0.687754154,0.578094304,1.068129897,,0.910928965,0.472412914,1.689164996,-1.673272491,-1.877839208,-0.542321444,-0.989728332,0.056261584,-1.114653945,-1.544845223,-4.466103077,-1.864088058,-0.351375818,-0.475081116,-0.687191486,-2.02689147,,-1.376979709,-1.446187615,-1.131276965,-0.218114272,-0.508258224,-1.591353536,0.879805565,2.181357622,,-0.185061321,4_68,117,"{""type"":""Point"",""coordinates"":[-72.31960492093508,42.41361811275801]}"
73,-2.18181181,-0.989745855,0.396762997,0.051095366,0.204829782,0.620336235,0.824564874,-0.381750107,0.175449565,0.83951658,,1.345983744,,,,0.489243597,,1.041723728,0.040774386,0.627589524,-2.004520893,1.652769208,1.658649325,0.133055508,-0.579058826,-2.138824701,,,-0.206166998,-0.596538186,-1.510719538,0.701204538,0.123316593,,-0.392743468,-3.925332308,-0.073432095,-1.112344146,0.706362128,-1.600099921,,,0.38701874,-0.241140619,,,-0.322573841,-0.371248394,-0.401551217,0.165612131,-2.478699207,0.475818753,0.195997998,-0.107452333,-1.095754981,-1.13582015,0.818710923,-0.058102597,-3.83852458,-0.206936017,-0.241560087,0.898278117,1.30832696,0.707302928,0.16327107,0.960916698,1.156976819,0.716375887,0.433245331,0.459801137,3.567670822,,1.136512637,1.194319129,0.859867156,2.339997292,0.319412738,-0.486249208,-1.393512249,-1.114935756,-1.210419416,-0.651798368,-1.005064726,-1.528957605,-1.187872052,,0.034793429,0.178794384,-1.565170407,-0.130647823,-0.511393249,0.638308346,-0.162799791,0.180637553,-0.316933274,-1.664065599,0.622956395,0.324356139,0.676045954,0.86261338,-0.155696228,1.945507526,,1.344794631,0.681012094,1.039012194,0.405437201,0.283195108,0.756995559,0.507458627,0.028331343,-0.680441439,-0.483935267,-0.629468083,-0.640480578,0.381216526,0.231829673,-0.245754406,-1.261781216,-0.622262359,-0.109466948,0.622265875,0.129039332,0.407192349,0.738467574,-2.003921032,1.614812613,1.272634387,1.600329399,0.073817745,4_72,118,"{""type"":""Point"",""coordinates"":[-72.32037188631627,42.41345758512008]}"
74,,1.276701689,-0.008150835,-0.329732925,,0.087756068,0.305433661,-0.10641636,-0.306294918,0.484139085,,1.404285073,,,,0.108949058,,-0.156630844,-0.825734138,0.40175733,3.31423974,1.619898677,1.278459787,0.066096731,1.694173098,,,,1.125538945,-0.381699026,-1.86585331,-0.113685213,0.17349036,,-0.378338844,-2.33261013,0.019566933,0.318847179,0.71131444,-0.06877315,,,0.148542792,,,,0.403999299,0.054809377,0.38193658,1.172256708,-2.184043407,1.101358294,0.235913277,0.293975174,0.033410639,0.30687803,,0.059576418,0.807219207,0.230360851,-0.65757829,2.087195635,0.730630755,-0.265586376,0.657565355,-0.242651805,-0.793721378,-1.321160555,-0.55019033,-0.284954041,1.519678712,,0.132738963,-0.301976889,-0.424731851,0.692583382,1.240534663,0.394974977,0.427041113,0.206918612,-0.476770699,0.489539027,-0.019321665,,0.803682804,,0.476456225,0.846712053,1.083218575,0.438037068,-0.26419124,1.176492572,-0.819349349,0.17688261,-0.208691239,-1.854194999,0.018294806,-0.107028238,0.379037559,0.31313318,0.815015435,,0.87253505,0.593701899,-0.194745898,0.409413457,0.652660847,0.065342151,0.840871036,0.52511698,-0.579952955,,-1.340438724,,-1.284330726,0.179614693,0.454677016,0.096692547,-0.196160972,,1.475165606,0.855635703,0.207459137,0.509862125,0.602817118,-1.626783967,0.928207934,0.7574417,0.503021836,,4_74,119,"{""type"":""Point"",""coordinates"":[-72.33075713266975,42.41429143701707]}"
75,,0.233523771,-1.316414833,0.68347317,-0.363907158,0.348006755,-0.054163862,-0.649085104,-0.24668847,0.371110111,,1.190725565,,,,1.636938334,,0.451116115,0.063201711,,-2.398348093,1.371804237,0.912935436,0.6748721,0.089221701,,,,-1.710686088,-0.947748661,-0.566326618,0.310841888,-0.121596716,,-0.238463283,-2.52092576,-0.158755735,0.232262492,0.829445422,-0.762198687,,,-0.460537225,,,,0.065898947,-0.412308246,-0.931387424,,-2.49288249,0.691709518,0.667362392,0.073516712,-0.551246703,-0.020639909,0.248173133,-0.142033458,0.758560538,-0.665252328,-0.58558619,1.387475729,0.902216554,0.598810494,0.13010253,1.998143077,1.429848313,-0.1979848,0.087528013,0.884804189,5.118935108,2.339179277,0.20363757,-0.22792156,-0.898260534,3.090646505,0.539879143,-0.582607567,-1.25218308,-0.635305882,-2.023931026,-0.295911878,-0.71430409,-1.445298076,-0.793655396,0.030377164,0.659661591,0.356395036,1.050637603,-0.018980231,-0.373478234,0.621522665,0.291734308,0.213293478,0.145990774,-2.185391903,-0.716119468,0.712548614,0.901945353,0.878774643,-0.155339375,,0.949493885,1.015375137,-0.414844096,0.51896441,0.540898979,0.385472864,0.746198297,0.486839473,-1.068021655,-1.018754244,-2.942013741,,-1.889260411,-0.228512034,,0.151321948,0.213019982,-0.669724107,-0.453449309,0.389269471,0.123013444,0.060417254,-0.141510934,-2.041755199,0.124111101,0.382116079,-0.171996742,-0.322844863,4_76,120,"{""type"":""Point"",""coordinates"":[-72.32927671112,42.412449828282]}"
76,,1.508903265,0.435604036,-0.435008079,,-0.106140718,1.237267017,-0.109917775,0.085754134,0.492574871,,1.783660412,,,,-0.408285528,,,-0.56318152,,,0.953911424,0.205450475,-0.401064008,-0.214725479,,1.448120356,-4.925385475,0.591569126,0.037834425,-1.048468113,1.127824426,1.208844185,,0.155422583,-1.482802868,0.44292891,0.937527001,1.970880032,0.508132279,,,-0.3843835,,,,0.695951819,0.227321729,0.587006927,,-1.803990126,0.532177746,0.47235626,0.411861271,0.159596428,-0.447024018,,-0.280700773,-0.489622712,-0.182786584,-0.646626055,1.172523737,0.639716387,-0.551481843,0.497405052,-0.300049901,0.81367594,-0.204044625,-0.545424163,-0.28111887,1.938002586,,-0.055432193,-0.088898212,-0.780531943,0.538661122,0.770646751,0.379587919,0.241504505,0.42170763,-0.828108549,0.653261304,-0.016576953,0.918694079,0.713671863,,0.945936143,0.766910613,0.548490644,0.195010617,-0.408539057,0.971907258,1.229637504,0.774790645,0.137367129,-1.788652658,-2.611062765,-1.768047094,0.972703457,0.711112738,-0.026321162,,1.267542601,1.047927141,1.452750802,0.337188244,1.161116481,0.61676091,0.876033902,0.800773025,-0.706988096,,-0.574828029,0.420732379,-0.563305497,0.296426654,0.641147196,0.334692776,-0.65423876,,-0.048417002,0.715591967,-0.635842741,-0.251745611,0.077768959,-2.569148064,-0.151241988,-0.070283659,-0.688897014,,4_77,121,"{""type"":""Point"",""coordinates"":[-72.33807451749844,42.41540175317938]}"
77,,0.434640199,-0.617566705,0.333973914,,0.668290257,0.311609924,-0.774344623,-0.158418372,0.201451004,,1.396492958,,,,0.124391399,,0.270724922,-0.438632965,0.035642911,-1.605718493,1.91408062,0.587899387,0.278964311,0.768019021,,1.041040301,1.577801347,-0.623409152,-0.689806044,-0.553826809,0.614899218,0.515214503,,-0.060928367,-3.059167862,0.250779092,0.499547899,0.955979347,-0.264457852,,,0.14875941,,,,0.484118551,0.006991564,-0.036372691,,-2.079597473,0.683117509,0.99717766,0.704717159,0.324828655,0.349244148,1.430890322,0.097677439,-0.545223117,0.036831517,-0.474514753,0.977630854,0.089271083,0.099409059,0.963678062,-0.24316211,0.784475327,-4.560237408,0.181499168,0.864399791,1.563272119,1.950535774,0.206503332,0.682566166,-0.397329241,-0.695012271,0.722541392,0.459242642,-1.755551219,-0.164566979,-0.688152432,0.481304586,0.411954284,,0.02497506,,1.264172673,0.834559202,1.099748373,0.223295078,-0.04990473,1.323497653,1.04361701,0.71510607,0.281436205,-2.171114922,0.410363615,0.692558646,1.061933398,0.897139609,0.006185695,,1.142346978,0.660525799,-0.01305748,0.432214439,0.960314095,0.507356226,0.704191983,0.441796511,-0.45819819,,-0.738083661,-3.228693962,-0.955862999,0.063974276,,-0.0417406,0.239617243,-0.798777461,-1.071394205,0.477788925,0.118730195,0.757168055,0.467612445,-2.387246132,0.533554494,0.990298808,0.035393186,-0.399031311,4_85,122,"{""type"":""Point"",""coordinates"":[-72.33570673483906,42.41269061973888]}"
78,,0.367121667,-0.592332304,-0.046954975,,-0.211835369,0.56353724,-0.865669191,-0.513920009,0.446813464,,0.858658016,,,,0.049647547,,0.221368805,-0.70543927,-0.484104276,0.142526895,1.412536383,0.102475807,-0.215110868,0.499916852,,,,-0.481355458,-0.398552179,-2.099531889,-0.976948798,-1.012417912,,-0.833044052,-2.596371651,-0.554825664,0.857917368,0.948759019,-0.403874397,,,-5.766047955,,,,2.095579147,1.995826602,0.59528029,,-1.079329133,1.661628008,1.952455163,1.169108152,0.7201038,1.39566803,3.020261288,1.571679831,-1.171211004,0.097946815,0.362664789,2.63265276,2.715225458,0.516614437,0.735998929,0.403366834,1.395871997,-0.420443803,-0.431534618,1.355371594,2.073359728,2.306089401,0.52949971,-8.86E-04,-0.431786954,-0.557976604,0.169986531,0.20847556,0.001160036,0.739842176,-0.685418606,0.229805753,0.533593833,0.058475453,0.241109997,,0.33191365,0.135138586,0.79154259,-0.14436388,-0.291370958,0.83401233,0.231378824,0.574623823,0.207138807,-2.399240017,0.371762723,0.207855955,0.713394284,1.24997282,-0.400364876,,0.171354726,0.196990117,-0.570115268,0.611831605,0.979249239,0.215263873,0.645699859,0.53461796,-0.420025975,-1.869561911,-1.109948158,-2.151243448,-0.781535029,0.234605998,,0.389867127,0.251297742,-0.436074048,-0.050097309,0.928312957,0.470389307,0.925181031,0.280512452,-2.586124182,0.567223787,1.297425985,0.239474803,-0.19350341,4_87,123,"{""type"":""Point"",""coordinates"":[-72.33281723735644,42.412409696372514]}"
79,,0.702749252,-0.589249015,-0.073362634,,0.031153025,0.501475036,-0.456486046,-0.071643502,0.492583096,,1.099155188,,,,0.409331709,,0.087415598,-0.521139443,0.2632837,,1.66418159,1.567391157,-0.445977688,2.874661684,,,,-0.704331398,-0.778880358,-1.557920218,-0.027300429,-0.025195265,,-0.415998876,-2.724448681,0.257267982,0.332761675,0.891684115,-0.171389326,,,-1.22531867,,,,0.799012959,-0.079233207,0.071776733,,-1.959277272,0.925102055,0.546782613,0.525238514,0.206136361,0.40212056,,0.178209066,1.371518254,0.060463477,-0.227917343,1.908990979,1.398103714,0.028793965,0.56747967,-0.394227892,1.389269233,-0.337510228,0.403867394,0.741803229,,2.056145191,0.295693517,-0.113711096,-0.585228384,0.346917808,0.686105967,0.170597255,0.138131946,-0.765976071,-0.603620589,0.612621546,-0.4092246,,0.558279455,,,0.300659746,0.880406439,-0.028010441,-0.002039613,1.065773487,0.017094428,0.513009131,0.459145457,-1.509631753,0.078577764,0.15131925,0.711398721,0.554115832,0.328245193,,-0.481591374,0.490287274,-0.517997563,,0.610498071,-0.002751317,0.488170952,0.402095497,-0.668812871,-0.487917781,-2.28360939,,-1.789959669,-0.628719628,-0.551424563,-0.761596262,-1.124979496,,-0.467249036,-0.348821789,-0.679459691,-0.64902693,-0.741807282,-1.567770481,0.739542603,0.508789778,0.587980092,,4_90,124,"{""type"":""Point"",""coordinates"":[-72.33099346502557,42.41345758512008]}"
0000000000000000007a,,-0.877740741,-0.749025047,-0.373084426,-0.341167778,0.615418136,-0.065650046,-0.733745039,-0.176428154,0.351594627,,0.303334326,,,,-0.072808094,,-0.212141633,-0.89641726,,-1.4632864,0.727116525,0.419671029,0.122353509,-0.167212278,,,,-0.879739106,-1.306970716,-0.288102746,0.475481927,1.056771517,,-0.069028035,-1.675871491,-0.278522313,0.275358915,,-0.637315154,,0.833157241,0.080793954,-0.161722302,,,0.220561922,0.403661877,-0.014735365,,-2.816213369,-0.409431607,-0.389690518,-3.960374117,-1.840207577,-0.265744537,0.325775355,-0.22234349,0.199615404,-1.327076912,-0.340913504,1.47758925,1.513099194,0.762794018,-0.569399714,0.830541074,2.910181046,-1.630707383,1.499963164,1.389966846,4.16444397,2.42240572,1.092241883,0.62037909,1.434648156,3.645586014,0.557792246,0.387522399,1.915864944,1.241290092,0.333473265,0.687783241,0.341805696,1.823800087,0.712313116,1.031446338,0.29050976,-0.253442913,,0.010621991,-0.13543281,0.639539599,0.26448226,0.530846417,-0.202835068,-2.827730894,-1.309892058,0.454150498,0.948137999,1.143852234,-1.468882203,,0.209778637,1.246229649,0.651293039,0.884326041,0.195674464,-0.516561329,-0.041115671,0.117550835,-0.741431057,-1.889905334,-2.907297611,-2.106678724,-2.056041241,-0.70437485,0.253085107,-0.455388993,-2.109284163,-0.972164273,0.22261171,2.636668682,0.584909379,1.907693148,0.887263477,-2.325760126,2.097289801,2.740346909,0.30650574,-0.25911203,4_93,125,"{""type"":""Point"",""coordinates"":[-72.32528135657611,42.40935075304985]}"
0000000000000000007b,,0.833587348,-0.026434004,0.432977736,,0.131104082,0.506670415,-0.820350111,-0.315333426,-0.898376465,,1.180361986,,,,-0.12842454,,0.054513458,-0.487538129,,1.852577209,1.541791201,0.859667063,0.056229942,1.401859045,,1.196217299,0.615038991,-0.351315141,-0.351572454,-0.562598705,0.704067826,0.218139842,,0.279147804,-2.484253645,0.330792248,0.412951678,0.798890829,0.118153371,,,-0.040324707,,,,0.409731776,-0.043352108,0.12768577,,-2.521214485,0.44954285,0.37172243,-2.755409718,-0.166527689,-0.1969814,1.227611303,-0.061206989,,-0.163258731,-0.66943413,1.325366497,,0.374971002,0.283087641,0.453496575,0.873848617,,-0.026538556,0.429414958,1.45369947,1.642767072,0.245617777,0.32540974,-0.116499946,0.820002437,0.632947624,0.585990727,0.664548814,0.33926037,-0.917673528,0.554412901,0.443970442,1.00664413,,1.944719195,0.85870111,0.577412605,0.517594814,0.146373451,-0.458975166,0.941497207,0.288938344,0.421983123,0.095213339,-2.945648193,-0.07338316,0.390813231,0.645680308,0.758882165,,,0.793688834,0.357594132,0.432236224,0.236391649,0.741244674,-0.036596946,0.813565493,0.357866824,-0.780470848,-0.750316143,-0.948777258,,-0.563989162,0.27355516,0.714449346,1.13E-04,-0.107378706,-0.176661968,-0.445014477,0.733390629,0.071652472,0.705646098,0.832514703,-1.984947562,0.489173561,0.400137901,0.240318492,0.397677928,4_96,126,"{""type"":""Point"",""coordinates"":[-72.33460087777782,42.41033175528161]}"
0000000000000000007c,,0.533102274,-0.282502234,0.225914001,,-0.13901864,0.595627427,-0.861654162,-0.420450151,-1.46293509,,1.525913835,,,,-0.36654678,,0.384007692,-0.394884616,,1.303001881,1.893630505,0.44525671,0.135096535,1.393638492,,,,-0.259547085,0.162418038,-1.25986588,0.932921171,0.521721721,,0.873389065,-2.33413887,0.434747249,0.846329272,0.859734178,0.297662258,,,0.471196741,,,,0.368424922,-0.135595948,-0.3813425,,-2.432326078,0.07470829,0.469945639,-0.522408783,0.139355659,-0.376085222,0.655377448,0.082790069,,-0.179142892,-0.64294827,1.497317314,,0.391958743,0.436958462,-0.23029305,1.602597952,,0.085304983,0.489760071,1.779135942,1.111436009,-0.308709532,-0.443387747,-0.337724239,1.410860419,0.406483412,0.196231246,0.365221679,0.098913938,-0.976164103,0.731509864,-0.09878961,1.134212255,-0.117408715,5.154538631,1.041169763,0.547048926,0.692022204,-0.37053141,-0.385401636,0.998297334,0.68865931,0.279352129,-0.213233173,-2.659859419,0.323456347,0.73033309,1.043699265,1.092786551,1.323408604,,1.219058752,0.684992492,1.438383341,0.260841727,1.156848311,0.530620277,1.078110218,1.095864058,-0.803530037,-1.873455167,-0.518448114,,-0.325861961,0.149312854,0.746623576,-0.049063403,0.208914295,-0.327666342,-0.572082281,0.650941372,0.063397676,0.754765093,0.875617087,-1.989732265,0.334098339,0.631943882,-0.172228977,0.129109472,4_97,127,"{""type"":""Point"",""coordinates"":[-72.3356933575359,42.40997056809628]}"
0000000000000000007d,-1.424960256,-0.049103256,0.115084283,0.218135744,-0.953796327,1.098289967,1.753269196,0.774109304,0.789248407,,,2.555790901,,,,0.943621993,,1.950347304,0.685641944,,1.207906842,2.30421567,1.48280704,0.948688149,0.964912832,-0.199709743,2.516415834,0.188571945,-0.231725007,-0.762218654,-0.766396523,0.525070369,-0.464597315,0.356656373,-0.247523829,-1.289122701,0.301212013,-0.177269474,0.749651968,-0.389869362,-1.312260985,-0.401775002,-0.183852375,-0.682988048,-0.299324811,,1.004240036,-0.021031957,-0.833017766,0.024214992,-1.085874915,0.433530569,-0.694554687,-2.916461229,-0.849031568,-0.293994009,1.171275377,-0.078466661,0.434823573,-0.79875201,0.3051624,0.860385358,0.025710922,0.478040904,0.12382374,-0.424479902,0.677485764,-0.749743223,0.332334042,-0.661849082,2.159241438,,-0.41585362,0.176990673,-0.479652703,-0.725279272,-1.218316197,-0.547266304,-0.797818244,-0.231852755,-1.209770918,0.238399714,1.233840942,-0.051481299,0.037191514,,2.316591978,1.839105368,0.190760449,0.073136032,-0.911325872,2.657851219,3.451902866,2.276586533,1.073053837,0.769326627,3.73461628,2.257881403,2.414671421,1.580900073,1.062552452,,3.027344942,2.633366823,1.480018497,-0.115103818,1.965768218,1.539453268,1.477932334,0.613474131,-0.853676379,-0.35280019,-0.59107703,-0.104781978,-0.904538691,-1.210368156,0.219359875,-0.134973586,-0.755002439,-0.934418082,-0.886576712,0.15894796,-0.077469252,-0.72542882,-0.868643284,-1.318598509,0.734654188,0.539979517,0.044951625,-0.552814007,5_0,128,"{""type"":""Point"",""coordinates"":[-72.27398831715833,42.35467771503356]}"
0000000000000000007e,-1.989258766,0.210728064,0.208142743,-0.060989298,-0.35411343,0.651870966,1.129160404,-0.088187024,0.320005864,,,0.229290023,,,,-0.22439073,,0.222876132,-0.1782787,,0.509038508,1.395925045,0.699465215,0.531618297,0.71717,0.00938493,2.274072647,1.407680511,0.415232778,0.090322234,-0.355351925,1.095276117,0.13811402,0.844556868,0.392817765,-1.08957231,0.676418304,0.688606918,0.755185604,0.364109218,-1.153520346,0.604677796,0.393464893,-0.216959864,0.380523115,,1.671693563,-0.016598249,-1.058838129,0.072842069,-1.907449961,0.33396849,-0.605427384,-2.450564861,-0.650719643,-1.006393909,0.877174437,-0.344654828,-0.090552479,-1.029683113,-2.07373929,0.674259186,0.095763125,-0.194366589,-0.370392203,-0.22836858,0.673237205,0.158731222,-0.803249121,-0.17910254,2.182147741,,-1.265819073,0.521860659,-0.38977173,0.790227354,0.92936188,0.665038347,0.751127303,0.142150611,-1.458127141,0.454142302,-0.089189813,-0.091543026,0.20581755,,0.5258376,,-0.218840584,0.503914535,-1.376591802,0.594296336,0.189748332,0.630147159,-0.027797833,-1.37622261,1.98892653,0.709748328,0.984750509,1.128703117,-0.489344656,,0.649025679,1.364530921,0.468186289,-1.892919064,0.765798271,0.367172569,1.148849368,0.778718114,-1.213769555,-0.003956242,-0.492589593,-0.239774257,-0.239331067,-0.113433152,0.506550968,0.189696446,-0.012681225,-0.460481465,-1.044254899,0.801955879,0.198603123,0.157573298,0.165522918,-1.843115807,1.669893146,1.45629251,1.288618445,0.30111897,5_6,129,"{""type"":""Point"",""coordinates"":[-72.2741622220994,42.35335782112174]}"
